,datetime,um100,um025,pm10,pm25,pm1,um010
2,2022-01-01 00:00:00-01:00,0.0,0.049,12.86,11.46,7.24,0.634
3,2022-01-01 01:00:00-01:00,0.0009090909090909,0.0481818181818181,11.936363636363636,10.145454545454545,6.1909090909090905,0.6018181818181818
4,2022-01-01 02:00:00-01:00,0.0,0.0366666666666666,9.35,8.041666666666666,5.083333333333333,0.4558333333333333
5,2022-01-01 03:00:00-01:00,0.0,0.0371428571428571,9.114285714285714,7.628571428571428,4.828571428571428,0.4357142857142856
6,2022-01-01 04:00:00-01:00,0.0,0.027,8.49,7.31,4.71,0.4059999999999999
7,2022-01-01 05:00:00-01:00,0.0,0.0307692307692307,8.6,7.315384615384615,4.523076923076923,0.4115384615384615
8,2022-01-01 06:00:00-01:00,0.0,0.0308333333333333,7.825,6.466666666666666,3.9583333333333335,0.3725
9,2022-01-01 07:00:00-01:00,0.0,0.0236363636363636,6.4,5.336363636363637,3.3909090909090907,0.3281818181818182
10,2022-01-01 08:00:00-01:00,0.0,0.0177777777777777,5.699999999999999,4.811111111111111,3.2222222222222223,0.2877777777777777
11,2022-01-01 09:00:00-01:00,0.0,0.01375,4.2,3.675,2.4625,0.2175
12,2022-01-01 10:00:00-01:00,0.0,0.01,2.625,2.3,1.45,0.135
13,2022-01-01 11:00:00-01:00,0.0,0.0025,2.15,1.9,1.225,0.1075
14,2022-01-01 12:00:00-01:00,0.0,0.0044444444444444,1.8666666666666667,1.5333333333333334,0.9666666666666666,0.1011111111111111
15,2022-01-01 13:00:00-01:00,0.0,0.0033333333333333,2.1333333333333333,1.7666666666666666,1.2333333333333334,0.1166666666666666
16,2022-01-01 14:00:00-01:00,0.0,0.0071428571428571,2.65,2.3000000000000003,1.5214285714285716,0.1457142857142857
17,2022-01-01 15:00:00-01:00,0.0,0.0085714285714285,3.025,2.632142857142857,1.792857142857143,0.1528571428571428
18,2022-01-01 16:00:00-01:00,0.0,0.0118181818181818,3.75,3.209090909090909,2.209090909090909,0.1895454545454545
19,2022-01-01 17:00:00-01:00,0.0,0.0110344827586206,3.924137931034483,3.4172413793103447,2.382758620689655,0.2034482758620689
20,2022-01-01 18:00:00-01:00,0.0,0.015,4.292857142857143,3.678571428571429,2.503571428571429,0.2203571428571428
21,2022-01-01 19:00:00-01:00,0.0,0.014,4.7733333333333325,4.163333333333333,2.9033333333333333,0.238
22,2022-01-01 20:00:00-01:00,0.0,0.0148275862068965,4.737931034482759,4.0827586206896544,2.8344827586206898,0.2386206896551724
23,2022-01-01 21:00:00-01:00,0.0,0.013,4.6066666666666665,4.043333333333333,2.8366666666666664,0.2296666666666666
24,2022-01-01 22:00:00-01:00,0.0,0.0133333333333333,4.443333333333333,3.8866666666666654,2.703333333333333,0.223
25,2022-01-01 23:00:00-01:00,0.0,0.0106666666666666,4.21,3.693333333333333,2.583333333333333,0.2106666666666666
