#object_id;description;result_timestamp;noise_event_laeq_model_id;noise_event_laeq_model_id_unit;noise_event_laeq_primary_detected_certainty;noise_event_laeq_primary_detected_certainty_unit;noise_event_laeq_primary_detected_class;noise_event_laeq_primary_detected_class_unit
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 09:14:49.544;3;;37;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 09:15:00.543;3;;52;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 09:15:41.541;3;;44;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 10:22:15.560;3;;87;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 11:30:08.518;3;;72;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 12:51:21.715;3;;66;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 13:31:14.742;3;;88;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 14:25:08.820;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;18/01/2022 19:39:38.802;3;;99;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;19/01/2022 06:41:06.478;3;;95;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;19/01/2022 07:21:49.374;3;;58;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;19/01/2022 12:41:27.926;3;;47;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;19/01/2022 14:21:09.647;3;;86;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;19/01/2022 19:22:08.646;3;;91;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;19/01/2022 19:39:24.708;3;;67;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;19/01/2022 20:18:23.538;3;;73;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 06:32:54.758;3;;100;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 07:16:23.752;3;;90;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 08:01:38.762;3;;96;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 09:09:56.842;3;;86;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 10:01:34.806;3;;35;%;Human voice - Shouting;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 15:03:47.878;3;;66;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 16:54:37.946;3;;40;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 17:00:42.942;3;;31;%;Transport road - Passenger car;
255441;MP 03: Naamsestraat 62 Taste;20/01/2022 19:08:59.378;3;;62;%;Transport road - Passenger car;
